"player_id","firstName","lastName","nationality","birthCity","primaryPosition","birthDate","link"
"8479970","Joseph","Gambardella","USA","Staten Island","C",1993-12-01,"/api/v1/people/8479970"
"8478136","Jacob","Middleton","CAN","Wainwright","D",1996-01-02,"/api/v1/people/8478136"
"8476907","Mackenzie","MacEachern","USA","Bloomfield Hills","LW",1994-03-09,"/api/v1/people/8476907"
"8478831","Kevin","Stenlund","SWE","Huddinge","C",1996-09-20,"/api/v1/people/8478831"
"8478949","Kole","Sherwood","USA","Columbus","RW",1997-01-22,"/api/v1/people/8478949"
"8479324","Ryan","Lindgren","USA","Burnsville","D",1998-02-11,"/api/v1/people/8479324"
"8477384","Josh","Brown","CAN","London","D",1994-01-21,"/api/v1/people/8477384"
"8479414","Nathan","Bastian","CAN","Kitchener","RW",1997-12-06,"/api/v1/people/8479414"
"8476278","Colin","Blackwell","USA","Lawrence","C",1993-03-28,"/api/v1/people/8476278"
"8479365","Trent","Frederic","USA","St. Louis","C",1998-02-11,"/api/v1/people/8479365"
"8479026","Philippe","Myers","CAN","Moncton","D",1997-01-25,"/api/v1/people/8479026"
"8480022","Michael","Dipietro","CAN","Windsor","G",1999-06-09,"/api/v1/people/8480022"
"8479772","Zack","MacEwen","CAN","Charlottetown","C",1996-07-08,"/api/v1/people/8479772"
"8480901","Karson","Kuhlman","USA","Esko","C",1995-09-26,"/api/v1/people/8480901"
"8480769","Joel","L'Esperance","USA","Brighton","C",1995-08-18,"/api/v1/people/8480769"
"8478911","Matt","Roy","USA","Detroit","D",1995-03-01,"/api/v1/people/8478911"
"8477680","Josh","Currie","CAN","Charlottetown","RW",1992-10-29,"/api/v1/people/8477680"
"8480821","Filip","Zadina","CZE","Pardubice","RW",1999-11-27,"/api/v1/people/8480821"
"8479388","Riley","Stillman","CAN","Peterborough","D",1998-03-09,"/api/v1/people/8479388"
"8479333","Libor","Hajek","CZE","Smrcek","D",1998-02-04,"/api/v1/people/8479333"
"8478470","Sam","Montembeault","CAN","Becancour","G",1996-10-30,"/api/v1/people/8478470"
"8479330","Brandon","Gignac","CAN","Repentigny","C",1997-11-07,"/api/v1/people/8479330"
"8479336","Carl","Grundstrom","SWE","Umea","RW",1997-12-01,"/api/v1/people/8479336"
"8470705","Corey","Locke","CAN","Toronto","C",1984-05-08,"/api/v1/people/8470705"
"8471634","Ryan","Shannon","USA","Darien","RW",1983-03-02,"/api/v1/people/8471634"
"8469461","Pascal","Leclaire","CAN","Repentigny","G",1982-11-07,"/api/v1/people/8469461"
"8466212","Francis","Lessard","CAN","Montreal","RW",1979-05-30,"/api/v1/people/8466212"
"8471368","Roman","Wick","CHE","Zuzwil","RW",1985-12-30,"/api/v1/people/8471368"
"8469670","Marek","Svatos","SVK","Kosice","RW",1982-06-17,"/api/v1/people/8469670"
"8468789","Jason","Williams","CAN","London","C",1980-08-11,"/api/v1/people/8468789"
"8467519","Karlis","Skrastins","LVA","Riga","D",1974-07-09,"/api/v1/people/8467519"
"8468506","Brian","Sutherby","CAN","Edmonton","C",1982-03-01,"/api/v1/people/8468506"
"8469584","Joel","Perrault","CAN","Montreal","C",1983-04-06,"/api/v1/people/8469584"
"8460533","Dave","Scatchard","CAN","Hinton","C",1976-02-20,"/api/v1/people/8460533"
"8474762","Stefan","Della Rovere","CAN","Richmond Hill","LW",1990-02-25,"/api/v1/people/8474762"
"8471692","Ryan","Parent","CAN","Prince Albert","D",1987-03-17,"/api/v1/people/8471692"
"8462118","Marc","Savard","CAN","Ottawa","C",1977-07-17,"/api/v1/people/8462118"
"8467915","Mike","Commodore","CAN","Fort Saskatchewan","D",1979-11-07,"/api/v1/people/8467915"
"8467927","Andrew","Hutchinson","USA","Evanston","D",1980-03-24,"/api/v1/people/8467927"
"8460502","Wade","Belak","CAN","Saskatoon","RW",1976-07-03,"/api/v1/people/8460502"
"8467579","Trevor","Gillies","CAN","Cambridge","LW",1979-01-30,"/api/v1/people/8467579"
"8469684","Milan","Jurcina","SVK","Liptovsky Mikulas","D",1983-06-07,"/api/v1/people/8469684"
"8473501","Ty","Wishart","CAN","Belleville","D",1988-05-19,"/api/v1/people/8473501"
"8474731","Justin","DiBenedetto","CAN","Maple","C",1988-08-25,"/api/v1/people/8474731"
"8474063","Mark","Katic","CAN","Porcupine","D",1989-05-09,"/api/v1/people/8474063"
"8468500","Alex","Frolov","RUS","Moscow","LW",1982-06-19,"/api/v1/people/8468500"
"8471753","T.J.","Hensick","USA","Lansing","C",1985-12-10,"/api/v1/people/8471753"
"8466181","Kristian","Huselius","SWE","Osterhaninge","LW",1978-11-10,"/api/v1/people/8466181"
"8460567","Chris","Clark","USA","South Windsor","RW",1976-03-08,"/api/v1/people/8460567"
"8470737","Brett","Sterling","USA","Los Angeles","LW",1984-04-24,"/api/v1/people/8470737"
"8474220","Jerome","Samson","CAN","Greenfield Park","RW",1987-09-04,"/api/v1/people/8474220"
"8473999","Nick","Palmieri","USA","Utica","RW",1989-07-12,"/api/v1/people/8473999"
"8466216","Adam","Mair","CAN","Hamilton","C",1979-02-15,"/api/v1/people/8466216"
"8466035","Sergei","Samsonov","RUS","Moscow","LW",1978-10-27,"/api/v1/people/8466035"
"8472355","Rod","Pelley","CAN","Kitimat","C",1984-09-01,"/api/v1/people/8472355"
"8474557","Anssi","Salmela","FIN","Nokia","D",1984-08-13,"/api/v1/people/8474557"
"8460580","Brad","Lukowich","CAN","Cranbrook","D",1976-08-12,"/api/v1/people/8460580"
"8470661","Jean-Francois","Jacques","CAN","Montreal","LW",1985-04-29,"/api/v1/people/8470661"
"8470687","Zack","Stortini","CAN","Elliot Lake","RW",1985-09-11,"/api/v1/people/8470687"
"8460555","Jason","Strudwick","CAN","Edmonton","D",1975-07-17,"/api/v1/people/8460555"
"8471689","Ryan","O'Marra","CAN","Tokyo","C",1987-06-09,"/api/v1/people/8471689"
"8470986","Darryl","Boyce","CAN","Summerside","C",1984-07-07,"/api/v1/people/8470986"
"8471187","Brett","Lebda","USA","Buffalo Grove","D",1982-01-15,"/api/v1/people/8471187"
"8469464","Fredrik","Sjostrom","SWE","Färgelanda","LW",1983-05-06,"/api/v1/people/8469464"
"8467943","Niklas","Hagman","FIN","Espoo","LW",1979-12-05,"/api/v1/people/8467943"
"8467466","Trent","Hunter","CAN","Red Deer","RW",1980-07-05,"/api/v1/people/8467466"
"8474139","Maxime","Macenauer","CAN","Laval","C",1989-01-04,"/api/v1/people/8474139"
"8460504","Ethan","Moreau","CAN","Huntsville","LW",1975-09-22,"/api/v1/people/8460504"
"8474566","Nikita","Filatov","RUS","Moscow","LW",1990-05-25,"/api/v1/people/8474566"
"8470649","Patrick","O'Sullivan","USA","Toronto","C",1985-02-01,"/api/v1/people/8470649"
"8471697","Niclas","Bergfors","SWE","Sodertalje","RW",1987-03-07,"/api/v1/people/8471697"
"8460556","Freddy","Modin","SWE","Sundsvall","LW",1974-10-08,"/api/v1/people/8460556"
"8469647","Derek","Boogaard","CAN","Saskatoon","LW",1982-06-23,"/api/v1/people/8469647"
"8469505","Noah","Welch","USA","Brighton","D",1982-08-26,"/api/v1/people/8469505"
"8466392","Todd","White","CAN","Kanata","C",1975-05-21,"/api/v1/people/8466392"
"8470578","Freddy","Meyer","USA","Sanbornville","D",1981-01-04,"/api/v1/people/8470578"
"8458568","Chris","Osgood","CAN","Peace River","G",1972-11-26,"/api/v1/people/8458568"
"8471324","Liam","Reddox","CAN","Whitby","LW",1986-01-27,"/api/v1/people/8471324"
"8468166","Curtis","Sanford","CAN","Owen sound","G",1979-10-05,"/api/v1/people/8468166"
"8468887","Warren","Peters","CAN","Saskatoon","C",1982-07-10,"/api/v1/people/8468887"
"8473605","Alexander","Vasyunov","RUS","Yaroslavl","LW",1988-04-22,"/api/v1/people/8473605"
"8471508","Olivier","Magnan","CAN","Sherbrooke","D",1986-05-01,"/api/v1/people/8471508"
"8476764","Jack","Maclellan","CAN","Richmond Hill","LW",1988-06-05,"/api/v1/people/8476764"
"8458541","Steve","Staios","CAN","Hamilton","D",1973-07-28,"/api/v1/people/8458541"
"8465026","Mark","Parrish","USA","Bloomington","RW",1977-02-02,"/api/v1/people/8465026"
"8470680","Ryan","Potulny","USA","Grand Forks","C",1984-09-05,"/api/v1/people/8470680"
"8471978","Brett","Festerling","CAN","Prince George","D",1986-03-03,"/api/v1/people/8471978"
"8471694","Kenndal","McArdle","CAN","Toronto","LW",1987-01-04,"/api/v1/people/8471694"
"8472379","Tim","Stapleton","USA","Forest Park","C",1982-07-19,"/api/v1/people/8472379"
"8473493","Ben","Maxwell","CAN","North Vancouver","C",1988-03-30,"/api/v1/people/8473493"
"8470780","Mark","Flood","CAN","Charlottetown","D",1984-09-29,"/api/v1/people/8470780"
"8474128","Milan","Kytnar","SVK","Topolcany","C",1989-05-19,"/api/v1/people/8474128"
"8474575","Colten","Teubert","CAN","White Rock","D",1990-03-08,"/api/v1/people/8474575"
"8456283","Adam","Foote","CAN","Toronto","D",1971-07-10,"/api/v1/people/8456283"
"8470623","Shawn","Belle","CAN","Edmonton","D",1985-01-03,"/api/v1/people/8470623"
"8474730","Jonas","Holos","NOR","Sarpsborg","D",1987-08-27,"/api/v1/people/8474730"
"8470697","Philippe","Dupuis","CAN","Laval","C",1985-04-24,"/api/v1/people/8470697"
"8468626","David","Koci","CZE","Prague","LW",1981-05-12,"/api/v1/people/8468626"
"8474587","Greg","Nemisz","CAN","Courtice","RW",1990-06-05,"/api/v1/people/8474587"
"8467502","Ales","Kotalik","CZE","Jindrichuv Hradec","RW",1978-12-23,"/api/v1/people/8467502"
"8470580","Jed","Ortmeyer","USA","Omaha","RW",1978-09-03,"/api/v1/people/8470580"
"8470988","Bryan","Rodney","CAN","London","D",1984-04-22,"/api/v1/people/8470988"
"8474042","Cody","Almond","CAN","Calgary","C",1989-07-24,"/api/v1/people/8474042"
"8459004","Craig","Rivet","CAN","North Bay","D",1974-09-13,"/api/v1/people/8459004"
"8471413","Mike","Vernace","CAN","Toronto","D",1986-05-26,"/api/v1/people/8471413"
"8474085","Johan","Harju","SWE","Övertorneå","LW",1986-05-15,"/api/v1/people/8474085"
"8474592","Philip","McRae","USA","Minneapolis","C",1990-03-15,"/api/v1/people/8474592"
"8469152","Ty","Conklin","USA","Anchorage","G",1976-03-30,"/api/v1/people/8469152"
"8468881","Jason","Jaffray","CAN","Olds","LW",1981-06-30,"/api/v1/people/8468881"
"8470136","Nathan","Oystrick","CAN","Regina","D",1982-12-17,"/api/v1/people/8470136"
"8471310","Dustin","Boyd","CAN","Winnipeg","C",1986-07-16,"/api/v1/people/8471310"
"8472262","Clay","Wilson","USA","Sturgeon Lake","D",1983-04-05,"/api/v1/people/8472262"
"8471399","Robbie","Earl","USA","Chicago","LW",1985-06-02,"/api/v1/people/8471399"
"8471238","Rob","Schremp","USA","Fulton","C",1986-07-01,"/api/v1/people/8471238"
"8470651","Jeremy","Colliton","CAN","Blackie","C",1985-01-13,"/api/v1/people/8470651"
"8468646","Nolan","Schaefer","CAN","Yellow","G",1980-01-15,"/api/v1/people/8468646"
"8470072","Petr","Prucha","CZE","Chrudim","RW",1982-09-14,"/api/v1/people/8470072"
"8470708","Guillaume","Desbiens","CAN","Alma","RW",1985-04-20,"/api/v1/people/8470708"
"8462093","Peter","Schaefer","CAN","Regina","LW",1977-07-12,"/api/v1/people/8462093"
"8473444","Jon","Matsumoto","CAN","Ottawa","C",1986-10-13,"/api/v1/people/8473444"
"8471868","Ryan","Russell","CAN","Caroline","LW",1987-05-02,"/api/v1/people/8471868"
"8475104","Evan","Oberg","CAN","Forestburg","D",1988-02-16,"/api/v1/people/8475104"
"8474057","Allen","York","CAN","Wetaskiwin","G",1989-06-17,"/api/v1/people/8474057"
"8467453","Andrew","Raycroft","CAN","Belleville","G",1980-05-04,"/api/v1/people/8467453"
"8476225","Mike","Connolly","CAN","Calgary","LW",1989-07-03,"/api/v1/people/8476225"
"8470741","Nigel","Dawes","CAN","Winnipeg","LW",1985-02-09,"/api/v1/people/8470741"
"8455919","Craig","Conroy","USA","Potsdam","C",1971-09-04,"/api/v1/people/8455919"
"8474153","Michal","Repik","CZE","Vlasim","RW",1988-12-31,"/api/v1/people/8474153"
"8472361","Bill","Thomas","USA","Pittsburgh","RW",1983-06-20,"/api/v1/people/8472361"
"8474146","Spencer","Machacek","CAN","Lethbridge","RW",1988-10-14,"/api/v1/people/8474146"
"8470086","Joe","Callahan","USA","Brockton","D",1982-12-20,"/api/v1/people/8470086"
"8474222","Maxim","Noreau","CAN","Montreal","D",1987-05-24,"/api/v1/people/8474222"
"8473997","Luca","Caputi","CAN","Toronto","LW",1988-10-01,"/api/v1/people/8473997"
"8474029","Cade","Fairchild","USA","Duluth","D",1989-01-15,"/api/v1/people/8474029"
"8473511","David","McIntyre","CAN","Oakville","C",1987-02-04,"/api/v1/people/8473511"
"8471696","Matt","Lashoff","USA","East Greenbush","D",1986-09-29,"/api/v1/people/8471696"
"8471941","Mike","Duco","CAN","Toronto","RW",1987-07-08,"/api/v1/people/8471941"
"8475372","Andreas","Engqvist","SWE","Stockholm","C",1987-12-23,"/api/v1/people/8475372"
"8465024","Jon","Sim","CAN","New Glasgow","LW",1977-09-29,"/api/v1/people/8465024"
"8470113","John","Zeiler","USA","Jefferson Hills","RW",1982-11-21,"/api/v1/people/8470113"
"8470656","David","Liffiton","CAN","Windsor","D",1984-10-18,"/api/v1/people/8470656"
"8471395","Trevor","Ludwig","USA","Rhinelander","D",1985-05-24,"/api/v1/people/8471395"
"8468502","David","Hale","USA","Colorado Springs","D",1981-06-18,"/api/v1/people/8468502"
"8471628","Rick","Rypien","CAN","Coleman","C",1984-05-16,"/api/v1/people/8471628"
"8469564","Richard","Petiot","CAN","Daysland","D",1982-08-20,"/api/v1/people/8469564"
"8469675","Martin","Gerber","CHE","Burgdorf","G",1974-09-03,"/api/v1/people/8469675"
"8458361","Doug","Weight","USA","Detroit","C",1971-01-21,"/api/v1/people/8458361"
"8458943","Cory","Stillman","CAN","Peterborough","LW",1973-12-20,"/api/v1/people/8458943"
"8470005","Mark","Cullen","USA","Moorhead","C",1978-10-28,"/api/v1/people/8470005"
"8474383","Joel","Rechlicz","USA","Brookfield","RW",1987-06-14,"/api/v1/people/8474383"
"8470787","Drew","Bagnall","CAN","Oakbank","D",1983-10-26,"/api/v1/people/8470787"
"8470800","Mike","Brodeur","CAN","Calgary","G",1983-03-30,"/api/v1/people/8470800"
"8460612","Marty","Turco","CAN","Sault Ste. Marie","G",1975-08-13,"/api/v1/people/8460612"
"8467959","Sebastien","Caron","CAN","Amqui","G",1980-06-25,"/api/v1/people/8467959"
"8458520","Peter","Forsberg","SWE","Ornskoldsvik","C",1973-07-20,"/api/v1/people/8458520"
"8470605","Hugh","Jessiman","USA","New York City","RW",1984-03-28,"/api/v1/people/8470605"
"8475097","Brad","Thiessen","CAN","Aldergrove","G",1986-03-19,"/api/v1/people/8475097"
"8468599","Brian","Fahey","USA","Glenview","D",1981-03-02,"/api/v1/people/8468599"
"8471730","Evan","Brophey","CAN","Kitchener","C",1986-12-03,"/api/v1/people/8471730"
"8475087","Christian","Hanson","USA","Glens Falls,","C",1986-03-10,"/api/v1/people/8475087"
"8468432","Steve","Reinprecht","CAN","Edmonton","C",1976-05-07,"/api/v1/people/8468432"
"8475679","Jarod","Palmer","USA","Fridley","C",1986-02-10,"/api/v1/people/8475679"
"8469672","Aaron","Voros","CAN","Vancouver","LW",1981-07-02,"/api/v1/people/8469672"
"8469582","Colin","Stuart","USA","Rochester","LW",1982-07-08,"/api/v1/people/8469582"
"8468086","Alexandre","Giroux","CAN","Quebec City","LW",1981-06-16,"/api/v1/people/8468086"
"8467937","Michael","Zigomanis","CAN","Toronto","C",1981-01-17,"/api/v1/people/8467937"
"8470301","Andre","Deveaux","BHS","Freeport","C",1984-02-23,"/api/v1/people/8470301"
"8470321","Patrick","Rissmiller","USA","Belmont","LW",1978-10-26,"/api/v1/people/8470321"
"8475102","Travis","Turnbull","USA","St. Louis","C",1986-07-07,"/api/v1/people/8475102"
"8473456","Rhett","Rakhshani","USA","Orange","RW",1988-03-06,"/api/v1/people/8473456"
"8470203","Greg","Mauldin","USA","Boston","LW",1982-06-10,"/api/v1/people/8470203"
"8476791","Scott","Arnold","CAN","Montreal","RW",1989-06-23,"/api/v1/people/8476791"
"8471846","Kris","Fredheim","CAN","Campbell River","D",1987-02-23,"/api/v1/people/8471846"
"8476224","Chay","Genoway","CAN","Swan River","D",1986-12-20,"/api/v1/people/8476224"
"8474195","Maksim","Mayorov","RUS","Leninogorsk","LW",1989-03-26,"/api/v1/people/8474195"
"8474771","Peter","Mannino","USA","Farmington Hills","G",1984-02-17,"/api/v1/people/8474771"
"8473898","Paul","Szczechura","CAN","Brantford","C",1985-11-30,"/api/v1/people/8473898"
"8474046","Alex","Plante","CAN","Brandon","D",1989-05-09,"/api/v1/people/8474046"
"8470648","Stefan","Meyer","CAN","Medicine Hat","LW",1985-07-20,"/api/v1/people/8470648"
"8474693","Tomas","Kubalik","CZE","Plzen","RW",1990-05-01,"/api/v1/people/8474693"
"8475641","Brendon","Nash","CAN","Calgary","D",1987-03-31,"/api/v1/people/8475641"
"8471223","Boris","Valabik","SVK","Nitra","D",1986-02-14,"/api/v1/people/8471223"
"8469516","Brendan","Bell","CAN","Ottawa","D",1983-03-31,"/api/v1/people/8469516"
"8467906","Jonas","Andersson","SWE","Lidingo","RW",1981-02-24,"/api/v1/people/8467906"
"8474647","Ian","Schultz","CAN","Calgary","RW",1990-02-04,"/api/v1/people/8474647"
"8469120","Raitis","Ivanans","LVA","Riga","LW",1979-01-03,"/api/v1/people/8469120"
"8471863","Mario","Bliznak","SVK","Trencin","C",1987-03-06,"/api/v1/people/8471863"
"8475677","Linus","Klasen","SWE","Stockholm","LW",1986-02-19,"/api/v1/people/8475677"
"8471848","Andrey","Zubarev","RUS","Ufa","D",1987-03-03,"/api/v1/people/8471848"
"8469716","Severin","Blindenbacher","CHE","Zürich","D",1983-03-15,"/api/v1/people/8469716"
"8467335","Mark","Bell","CAN","St. Pauls","C",1980-08-05,"/api/v1/people/8467335"
"8471728","Brodie","Dupont","CAN","Russell","LW",1987-02-17,"/api/v1/people/8471728"
"8476803","Shawn","Hunwick","USA","Sterling Heights","G",1987-04-09,"/api/v1/people/8476803"
"8468499","Krys","Kolanos","CAN","Calgary","C",1981-07-27,"/api/v1/people/8468499"
"8471822","Brian","Foster","USA","Pembroke","G",1987-02-04,"/api/v1/people/8471822"
"8476208","Matt","Campanale","USA","Chester Springs","D",1988-02-14,"/api/v1/people/8476208"
"8471764","Patrick","Davis","USA","Sterling Heights","RW",1986-12-28,"/api/v1/people/8471764"
"8475934","Dennis","Endras","DEU","Immenstadt","G",1985-07-14,"/api/v1/people/8475934"
"8471429","Tyler","Eckford","CAN","Vancouver","D",1985-09-08,"/api/v1/people/8471429"
"8476243","Iiro","Tarkki","FIN","Rauma","G",1985-07-01,"/api/v1/people/8476243"
"8470809","Jeremy","Williams","CAN","Regina","RW",1984-01-26,"/api/v1/people/8470809"
"8473532","Mark","Dekanich","CAN","N. Vancouver","G",1986-05-10,"/api/v1/people/8473532"
"8473539","Carl","Sneep","USA","St. Louis Park","D",1987-11-05,"/api/v1/people/8473539"
"8474585","Tyler","Cuma","CAN","Toronto","D",1990-01-19,"/api/v1/people/8474585"
"8471786","Ray","Macias","USA","Long Beach","D",1986-09-18,"/api/v1/people/8471786"
"8474154","Andreas","Thuresson","SWE","Kristianstad","RW",1987-11-18,"/api/v1/people/8474154"
"8475990","Jamie","Doornbosch","CAN","Scarborough","D",1990-02-01,"/api/v1/people/8475990"
"8471265","Raymond","Sawada","CAN","Richmond","RW",1985-02-19,"/api/v1/people/8471265"
"8474691","Philippe","Cornet","CAN","Val-Senneville","LW",1990-03-28,"/api/v1/people/8474691"
"8471845","Jean-Philippe","Levasseur","CAN","Victoriaville","G",1987-01-15,"/api/v1/people/8471845"
"8475173","Scott","Glennie","CAN","Oakville","RW",1991-02-22,"/api/v1/people/8475173"
"8474194","Timo","Pielmeier","DEU","Deggendorf","G",1989-07-07,"/api/v1/people/8474194"
"8475950","Marcel","Mueller","DEU","Berlin","C",1988-07-10,"/api/v1/people/8475950"
"8469479","Jason","Bacashihua","USA","Garden City","G",1982-09-20,"/api/v1/people/8469479"
"8476674","Paul","Deutsch","USA","Minneapolis","G",1960-10-24,"/api/v1/people/8476674"
"8465113","Brian","Willsie","CAN","Belmont","RW",1978-03-16,"/api/v1/people/8465113"
"8473451","Kevin","Montgomery","USA","Rochester","D",1988-04-04,"/api/v1/people/8473451"
"8474143","Ryan","Thang","USA","Chicago","LW",1987-05-11,"/api/v1/people/8474143"
"8468584","Jon","Disalvatore","USA","Bangor","RW",1981-03-30,"/api/v1/people/8468584"
"8475255","Scott","Stajcer","CAN","Cambridge","G",1991-06-14,"/api/v1/people/8475255"
"8474729","Mike","Murphy","CAN","Kingston","G",1989-01-15,"/api/v1/people/8474729"
"8474500","Derek","Whitmore","USA","Rochester","LW",1984-12-17,"/api/v1/people/8474500"
"8470838","Andrew","Joudrey","CAN","Halifax","C",1984-07-15,"/api/v1/people/8470838"
"8474737","Patrick","Killeen","CAN","Almonte","G",1990-04-15,"/api/v1/people/8474737"
"8468113","Jeff","Finger","USA","Houghton","D",1979-12-18,"/api/v1/people/8468113"
"8473611","Shane","Sims","USA","East Amherst","D",1988-04-30,"/api/v1/people/8473611"
"8475219","Kristopher","Foucault","CAN","Calgary","LW",1990-12-12,"/api/v1/people/8475219"
"8473916","Steve","Wagner","USA","Grand Rapids","D",1984-03-06,"/api/v1/people/8473916"
"8478841","Colton","White","CAN","London","D",1997-05-03,"/api/v1/people/8478841"
"8480800","Quinn","Hughes","USA","Orlando","D",1999-10-14,"/api/v1/people/8480800"
"8481425","Josh","Teves","CAN","CALGARY","D",1995-02-18,"/api/v1/people/8481425"
"8480314","Max","Veronneau","CAN","Ottawa","RW",1995-12-12,"/api/v1/people/8480314"
